ccle_name,pubchem_cid,ic50
ACH-000018,51039095,5.975675
ACH-000780,51039095,5.949311
ACH-000271,51039095,1.84938
ACH-000966,51039095,2.053127
ACH-000196,51039095,3.451291
ACH-000200,51039095,7.988395
ACH-000242,51039095,0.478906
ACH-000514,51039095,3.240662
ACH-000222,51039095,6.014274
ACH-000219,51039095,3.662229
ACH-000411,51039095,3.461476
ACH-000927,51039095,2.335112
ACH-000968,51039095,1.497452
ACH-000147,51039095,2.604282
ACH-000264,51039095,2.901713
ACH-000971,51039095,2.934234
ACH-000656,51039095,0.396894
ACH-000396,51039095,0.956171
ACH-000647,51039095,2.245977
ACH-000688,51039095,4.583708
ACH-000113,51039095,0.72995
ACH-000059,51039095,0.277767
ACH-000376,51039095,5.225369
ACH-000810,51039095,4.435199
ACH-000917,51039095,1.367583
ACH-000548,51039095,5.638724
ACH-000451,51039095,3.86199
ACH-000651,51039095,4.839718
ACH-000137,51039095,2.755416
ACH-000270,51039095,4.303898
ACH-000816,51039095,2.466698
ACH-000399,51039095,4.469574
ACH-000366,51039095,1.137285
ACH-000438,51039095,3.475348
ACH-000067,51039095,5.057273
ACH-000792,51039095,0.298857
ACH-000874,51039095,0.233316
ACH-000775,51039095,3.608275
ACH-000121,51039095,3.463002
ACH-000680,51039095,3.335159
ACH-000496,51039095,2.655495
ACH-000827,51039095,2.716624
ACH-000843,51039095,1.290695
ACH-000334,51039095,2.064927
ACH-000472,51039095,2.087923
ACH-000763,51039095,1.596226
ACH-000924,51039095,5.470532
ACH-000696,51039095,1.346436
ACH-000580,51039095,5.766594
ACH-000589,51039095,4.10812
ACH-000323,51039095,0.821059
ACH-000091,51039095,3.258574
ACH-000505,51039095,4.06543
ACH-000198,51039095,0.727818
ACH-000473,51039095,-1.076512
ACH-000439,51039095,2.424166
ACH-000380,51039095,0.657894
ACH-000151,51039095,4.073823
ACH-000802,51039095,2.75559
ACH-000153,51039095,1.458957
ACH-000643,51039095,2.498362
ACH-000563,51039095,1.770404
ACH-000019,51039095,2.37406
ACH-000560,51039095,0.31563
ACH-000662,51039095,2.187205
ACH-000825,51039095,2.362153
ACH-000943,51039095,4.33924
ACH-000788,51039095,2.466986
ACH-000849,51039095,3.29295
ACH-000566,51039095,2.713287
ACH-000969,51039095,-1.593209
ACH-000607,51039095,2.141792
ACH-000416,51039095,2.527899
ACH-000267,51039095,0.375851
ACH-000998,51039095,5.833314
ACH-000001,51039095,2.342991
ACH-000980,51039095,-0.291412
ACH-000805,51039095,3.425293
ACH-000425,51039095,3.32006
ACH-000930,51039095,2.866741
ACH-000978,51039095,3.680708
ACH-000970,51039095,4.449332
ACH-000585,51039095,3.015197
ACH-000250,51039095,1.864362
ACH-000449,51039095,0.267585
ACH-000881,51039095,3.296087
ACH-000716,51039095,3.49103
ACH-000120,51039095,1.421745
ACH-000048,51039095,1.416896
ACH-000161,51039095,4.435601
ACH-000720,51039095,2.902001
ACH-000960,51039095,2.423019
ACH-000135,51039095,4.461877
ACH-000318,51039095,3.997929
ACH-000674,51039095,4.754658
ACH-000888,51039095,3.453971
ACH-000491,51039095,-5.243462
ACH-000176,51039095,2.24323
ACH-000650,51039095,3.058274
ACH-000853,51039095,2.489999
ACH-000681,51039095,3.412475
ACH-000846,51039095,1.371947
ACH-000603,51039095,2.875397
ACH-000663,51039095,3.887833
ACH-000974,51039095,2.985267
ACH-000911,51039095,3.564565
ACH-000441,51039095,3.123796
ACH-000786,51039095,1.903965
ACH-000023,51039095,2.139184
ACH-000655,51039095,2.309716
ACH-000096,51039095,-2.122525
ACH-000060,51039095,4.943098
ACH-000668,51039095,2.732239
ACH-000558,51039095,0.08971
ACH-000035,51039095,2.919972
ACH-000858,51039095,3.380127
ACH-000171,51039095,4.299957
ACH-000866,51039095,2.186668
ACH-000713,51039095,5.531233
ACH-000201,51039095,0.21753
ACH-000985,51039095,4.553753
ACH-000098,51039095,2.89422
ACH-000672,51039095,2.214602
ACH-000304,51039095,4.01274
ACH-000784,51039095,4.05591
ACH-000660,51039095,0.332274
ACH-001307,51039095,2.336027
ACH-000484,51039095,5.750077
ACH-000815,51039095,1.463151
ACH-000187,51039095,2.407246
ACH-000648,51039095,5.304025
ACH-000287,51039095,2.653563
ACH-000159,51039095,2.625526
ACH-000148,51039095,2.317595
ACH-000793,51039095,-2.318545
ACH-000678,51039095,6.532116
ACH-000434,51039095,2.927584
ACH-000652,51039095,2.791667
ACH-000457,51039095,3.443894
ACH-000599,51039095,3.43326
ACH-000817,51039095,1.839957
ACH-000269,51039095,2.492814
ACH-000806,51039095,2.48362
ACH-000823,51039095,1.92597
ACH-000800,51039095,-0.221359
ACH-000986,51039095,4.285105
ACH-000381,51039095,5.331619
ACH-000789,51039095,2.592067
ACH-000638,51039095,4.765504
ACH-000231,51039095,3.748021
ACH-000781,51039095,3.669477
ACH-000204,51039095,4.354181
ACH-000644,51039095,3.234362
ACH-000311,51039095,1.27884
ACH-000074,51039095,2.692109
ACH-000615,51039095,5.748578
ACH-000869,51039095,2.577185
ACH-000315,51039095,2.608871
ACH-000963,51039095,3.457727
ACH-000389,51039095,2.052329
ACH-000859,51039095,2.104033
ACH-000956,51039095,3.041718
ACH-000244,51039095,3.486677
ACH-000482,51039095,1.489408
ACH-000394,51039095,5.025777
ACH-000787,51039095,1.859269
ACH-000162,51039095,0.704159
ACH-000573,51039095,3.774705
ACH-000965,51039095,2.658756
ACH-000236,51039095,7.0401
ACH-000995,51039095,0.745919
ACH-000860,51039095,4.215069
ACH-000114,51039095,3.724078
ACH-000997,51039095,2.349416
ACH-000288,51039095,3.634903
ACH-000475,51039095,2.51608
ACH-000878,51039095,1.427014
ACH-000456,51039095,3.040192
ACH-000559,51039095,6.251745
ACH-000905,51039095,2.203506
ACH-000169,51039095,3.56609
ACH-000417,51039095,2.717772
ACH-000610,51039095,2.012003
ACH-000745,51039095,2.506134
ACH-000106,51039095,1.20413
ACH-000948,51039095,1.11836
ACH-000890,51039095,4.779224
ACH-000360,51039095,3.867739
ACH-000527,51039095,3.202474
ACH-000871,51039095,3.795299
ACH-000248,51039095,2.5414
ACH-000090,51039095,2.461778
ACH-000156,51039095,2.783458
ACH-000073,51039095,2.464608
ACH-000480,51039095,-0.022734
ACH-000609,51039095,3.650702
ACH-000260,51039095,2.496288
ACH-000273,51039095,1.449856
ACH-000826,51039095,3.424766
ACH-000401,51039095,3.473258
ACH-000501,51039095,7.020432
ACH-000245,51039095,1.424469
ACH-000470,51039095,6.254718
ACH-000876,51039095,1.321577
ACH-000570,51039095,5.439018
ACH-000656,25227436,3.4004
ACH-000918,25227436,0.304099
ACH-000752,25227436,3.107126
ACH-000905,25227436,3.490831
ACH-001075,25227436,1.772053
ACH-001016,25227436,2.035453
ACH-000643,25227436,1.908451
ACH-000652,25227436,5.722563
ACH-000478,25227436,3.491123
ACH-000956,25227436,2.656632
ACH-000740,25227436,3.350918
ACH-000678,25227436,3.471624
ACH-000157,25227436,0.98567
ACH-000647,25227436,3.439682
ACH-000789,25227436,4.031187
ACH-000665,25227436,4.443208
ACH-000366,25227436,3.06656
ACH-000470,25227436,4.568276
ACH-000162,25227436,0.977955
ACH-000198,25227436,0.728978
ACH-000780,25227436,4.119806
ACH-000298,25227436,2.65672
ACH-000585,25227436,1.885002
ACH-000144,25227436,3.017588
ACH-000315,25227436,1.16058
ACH-000176,25227436,3.004149
ACH-000109,25227436,2.996568
ACH-000957,25227436,3.29207
ACH-000305,25227436,2.118814
ACH-000890,25227436,5.101882
ACH-000373,25227436,2.559065
ACH-000137,25227436,2.027673
ACH-000399,25227436,1.757642
ACH-000236,25227436,4.63689
ACH-000714,25227436,1.535749
ACH-000378,25227436,1.59258
ACH-000260,25227436,4.462147
ACH-000806,25227436,4.584622
ACH-000965,25227436,0.174188
ACH-000867,25227436,2.989256
ACH-000822,25227436,2.8562
ACH-000379,25227436,2.322178
ACH-000929,25227436,1.861768
ACH-000091,25227436,3.626825
ACH-000943,25227436,2.627229
ACH-000411,25227436,4.053182
ACH-000655,25227436,4.401331
ACH-000414,25227436,2.248908
ACH-000505,25227436,4.02603
ACH-000792,25227436,1.104409
ACH-000348,25227436,1.754137
ACH-000308,25227436,6.427679
ACH-000258,25227436,3.145371
ACH-000738,25227436,3.321959
ACH-000793,25227436,3.063087
ACH-000947,25227436,0.979854
ACH-000320,25227436,4.002125
ACH-000197,25227436,1.045004
ACH-000627,25227436,3.647274
ACH-000717,25227436,4.529684
ACH-000651,25227436,5.087682
ACH-000716,25227436,5.766623
ACH-000934,25227436,2.12137
ACH-000866,25227436,2.067602
ACH-000355,25227436,3.231949
ACH-000626,25227436,5.123463
ACH-000607,25227436,2.461645
ACH-000270,25227436,4.326674
ACH-000225,25227436,2.576219
ACH-000187,25227436,1.655106
ACH-000827,25227436,3.344617
ACH-000501,25227436,5.488796
ACH-000482,25227436,2.496152
ACH-000586,25227436,3.326427
ACH-000835,25227436,2.428231
ACH-000343,25227436,4.501476
ACH-000248,25227436,1.801986
ACH-000843,25227436,2.142219
ACH-000416,25227436,2.460729
ACH-000430,25227436,3.769499
ACH-000708,25227436,4.250943
ACH-000688,25227436,1.855713
ACH-000784,25227436,4.157169
ACH-000619,25227436,4.057004
ACH-000783,25227436,-0.027713
ACH-000551,25227436,3.9796
ACH-000437,25227436,1.303697
ACH-000359,25227436,2.62166
ACH-000491,25227436,1.986487
ACH-000985,25227436,1.353811
ACH-000853,25227436,3.441261
ACH-000271,25227436,-0.028462
ACH-000189,25227436,4.458145
ACH-000991,25227436,2.254488
ACH-000374,25227436,3.528813
ACH-000486,25227436,2.873084
ACH-000794,25227436,3.034568
ACH-000562,25227436,2.192433
ACH-000048,25227436,3.255728
ACH-000357,25227436,1.864545
ACH-000596,25227436,3.562113
ACH-000628,25227436,3.3893
ACH-000515,25227436,2.592807
ACH-000589,25227436,2.422865
ACH-000521,25227436,3.046964
ACH-000475,25227436,3.339869
ACH-000674,25227436,6.995417
ACH-000267,25227436,3.28722
ACH-000323,25227436,1.405879
ACH-000559,25227436,4.910606
ACH-000493,25227436,2.801144
ACH-000146,25227436,1.496793
ACH-000657,25227436,1.025466
ACH-000681,25227436,2.622539
ACH-000677,25227436,3.953185
ACH-000670,25227436,2.598854
ACH-000303,25227436,2.040427
ACH-000506,25227436,4.645675
ACH-000191,25227436,3.533028
ACH-000849,25227436,2.544959
ACH-000776,25227436,3.187253
ACH-000621,25227436,3.650891
ACH-000381,25227436,2.825296
ACH-000579,25227436,4.695824
ACH-000878,25227436,3.998958
ACH-000090,25227436,3.624949
ACH-000832,25227436,2.622059
ACH-000238,25227436,4.745587
ACH-000650,25227436,3.272171
ACH-000376,25227436,1.568378
ACH-000061,25227436,2.324019
ACH-000718,25227436,3.685852
ACH-000558,25227436,3.208836
ACH-000983,25227436,3.320365
ACH-000073,25227436,4.070867
ACH-000514,25227436,5.621489
ACH-000169,25227436,4.211409
ACH-000171,25227436,4.744419
ACH-000816,25227436,3.144718
ACH-000880,25227436,1.84312
ACH-000035,25227436,3.368926
ACH-000242,25227436,5.212941
ACH-000231,25227436,2.667561
ACH-000181,25227436,3.828894
ACH-000823,25227436,0.846139
ACH-000599,25227436,3.49893
ACH-000304,25227436,2.059051
ACH-000142,25227436,2.60234
ACH-000788,25227436,1.728091
ACH-000188,25227436,4.17242
ACH-000070,25227436,0.985488
ACH-000018,25227436,5.135276
ACH-000135,25227436,2.521826
ACH-000814,25227436,1.603295
ACH-000440,25227436,2.593663
ACH-000971,25227436,2.624801
ACH-000888,25227436,5.468438
ACH-000939,25227436,3.609043
ACH-000067,25227436,3.005847
ACH-000565,25227436,5.026366
ACH-000610,25227436,4.33644
ACH-000563,25227436,2.95751
ACH-000147,25227436,1.954658
ACH-000751,25227436,2.071148
ACH-000960,25227436,1.656105
ACH-000023,25227436,3.545092
ACH-000663,25227436,2.498992
ACH-000998,25227436,4.036119
ACH-000668,25227436,0.300642
ACH-000469,25227436,1.985869
ACH-000210,25227436,3.255808
ACH-000153,25227436,3.3977
ACH-000247,25227436,2.271392
ACH-000212,25227436,3.281936
ACH-000869,25227436,3.465673
ACH-000447,25227436,3.566456
ACH-000054,25227436,4.068574
ACH-000504,25227436,2.76651
ACH-000250,25227436,3.409442
ACH-000518,25227436,2.858666
ACH-000997,25227436,2.206471
ACH-000614,25227436,1.600317
ACH-000489,25227436,4.122473
ACH-000330,25227436,2.040148
ACH-000953,25227436,1.701111
ACH-000660,25227436,-0.907782
ACH-000394,25227436,2.398454
ACH-000364,25227436,3.151283
ACH-000944,25227436,1.691712
ACH-000400,25227436,2.968875
ACH-000535,25227436,4.485359
ACH-000113,25227436,1.609387
ACH-000625,25227436,1.013803
ACH-000350,25227436,7.622303
ACH-000803,25227436,3.054026
ACH-000363,25227436,3.424213
ACH-000115,25227436,2.472062
ACH-000876,25227436,-0.442896
ACH-000060,25227436,5.163276
ACH-000059,25227436,2.478614
ACH-000546,25227436,1.798093
ACH-000986,25227436,5.398337
ACH-000638,25227436,6.614501
ACH-000311,25227436,1.200855
ACH-000380,25227436,2.535176
ACH-000249,25227436,4.909091
ACH-000802,25227436,3.474429
ACH-000269,25227436,3.387163
ACH-000624,25227436,2.560572
ACH-000856,25227436,1.437156
ACH-000156,25227436,1.641323
ACH-000476,25227436,5.095192
ACH-000745,25227436,1.326995
ACH-000105,25227436,2.501558
ACH-000874,25227436,2.740458
ACH-000915,25227436,3.291948
ACH-000221,25227436,3.653609
ACH-000693,25227436,2.582514
ACH-000978,25227436,0.843479
ACH-000335,25227436,4.062044
ACH-000713,25227436,3.038439
ACH-000828,25227436,3.788054
ACH-000945,25227436,5.52694
ACH-000438,25227436,2.338973
ACH-000098,25227436,2.591048
ACH-000595,25227436,4.170486
ACH-000605,25227436,2.163672
ACH-000159,25227436,2.772431
ACH-000441,25227436,4.913383
ACH-000072,25227436,5.045904
ACH-000974,25227436,2.493734
ACH-000859,25227436,1.538982
ACH-000480,25227436,4.520223
ACH-000609,25227436,1.356377
ACH-001306,25227436,3.809366
ACH-000332,25227436,5.507627
ACH-000228,25227436,3.57686
ACH-000429,25227436,3.5355
ACH-000824,25227436,3.215524
ACH-000052,25227436,3.036818
ACH-000830,25227436,3.36985
ACH-000389,25227436,1.541877
ACH-000392,25227436,4.985442
ACH-000554,25227436,-0.292589
ACH-000981,25227436,3.622184
ACH-000243,25227436,2.804738
ACH-000680,25227436,2.326833
ACH-000800,25227436,1.661062
ACH-000696,25227436,3.756757
ACH-000654,25227436,3.128993
ACH-000864,25227436,1.585041
ACH-000826,25227436,3.327789
ACH-000860,25227436,3.931139
ACH-000863,25227436,3.803634
ACH-000702,25227436,1.571986
ACH-000536,25227436,1.367988
ACH-000138,25227436,4.284692
ACH-000768,25227436,4.711197
ACH-000603,25227436,3.719341
ACH-000301,25227436,3.376074
ACH-000264,25227436,6.358415
ACH-000421,25227436,4.700368
ACH-000989,25227436,3.221944
ACH-001307,25227436,4.558149
ACH-000810,25227436,4.347495
ACH-000811,25227436,2.524031
ACH-000679,25227436,2.809148
ACH-000104,25227436,-0.348949
ACH-000815,25227436,2.597961
ACH-000662,25227436,1.565043
ACH-000451,25227436,3.868693
ACH-000384,25227436,4.824449
ACH-000920,25227436,2.904507
ACH-000970,25227436,2.063312
ACH-000950,25227436,1.413929
ACH-000882,25227436,2.916917
ACH-000456,25227436,2.798365
ACH-000555,25227436,1.203902
ACH-000885,25227436,0.96261
ACH-000106,25227436,0.792277
ACH-000347,25227436,3.489097
ACH-000008,25227436,1.812708
ACH-000778,25227436,1.661622
ACH-000009,25227436,3.407296
ACH-000004,25227436,4.254072
ACH-000840,25227436,4.041392
ACH-000222,25227436,5.982977
ACH-000966,25227436,-0.55182
ACH-000352,25227436,6.923464
ACH-000817,25227436,2.992882
ACH-000294,25227436,1.971883
ACH-000530,25227436,3.0257
ACH-000896,25227436,3.431427
ACH-000637,25227436,2.956337
ACH-000775,25227436,5.081665
ACH-000812,25227436,3.467573
ACH-000744,25227436,3.416646
ACH-000750,25227436,1.528691
ACH-000781,25227436,3.189628
ACH-000291,25227436,3.92536
ACH-000425,25227436,1.889779
ACH-000995,25227436,-2.028383
ACH-000481,25227436,1.979607
ACH-000730,25227436,3.263209
ACH-000218,25227436,1.616498
ACH-000196,25227436,2.658548
ACH-000703,25227436,3.170791
ACH-000434,25227436,4.655436
ACH-000386,25227436,3.822744
ACH-000587,25227436,0.599843
ACH-000488,25227436,2.546118
ACH-000396,25227436,3.923278
ACH-000980,25227436,1.906116
ACH-000204,25227436,3.560455
ACH-000484,25227436,3.633315
ACH-000772,25227436,2.480764
ACH-000449,25227436,1.880972
ACH-000211,25227436,3.107528
ACH-000881,25227436,5.448601
ACH-000081,25227436,1.664451
ACH-000318,25227436,3.475761
ACH-000825,25227436,2.93019
ACH-000805,25227436,4.891149
ACH-000841,25227436,6.296423
ACH-000420,25227436,5.037177
ACH-000649,25227436,1.409268
ACH-000648,25227436,5.02904
ACH-000450,25227436,1.790017
ACH-000356,25227436,2.188992
ACH-000200,25227436,4.862206
ACH-000644,25227436,3.576789
ACH-000096,25227436,0.401737
ACH-000893,25227436,4.175964
ACH-000573,25227436,3.986003
ACH-000046,25227436,3.041421
ACH-000496,25227436,3.317064
ACH-000932,25227436,2.635325
ACH-000913,25227436,2.379709
ACH-000749,25227436,0.313437
ACH-000698,25227436,4.952514
ACH-000857,25227436,5.273324
ACH-000116,25227436,4.425259
ACH-000976,25227436,4.085347
ACH-000821,25227436,2.967096
ACH-000360,25227436,0.595818
ACH-000900,25227436,3.224973
ACH-000002,25227436,1.933866
ACH-000232,25227436,3.211631
ACH-000917,25227436,2.316366
ACH-000527,25227436,2.962617
ACH-000722,25227436,2.130631
ACH-000254,25227436,4.974695
ACH-000763,25227436,-1.450879
ACH-000910,25227436,1.671585
ACH-000226,25227436,2.376509
ACH-000580,25227436,2.979246
ACH-000087,25227436,1.566932
ACH-000924,25227436,3.947514
ACH-000417,25227436,4.903089
ACH-000858,25227436,1.095748
ACH-000969,25227436,0.556575
ACH-000287,25227436,-0.252613
ACH-000074,25227436,3.464843
ACH-000001,25227436,3.419752
ACH-000927,25227436,3.058953
ACH-000062,25227436,2.605275
ACH-000617,25227436,5.496124
ACH-000786,25227436,3.209799
ACH-000410,25227436,3.392542
ACH-000019,25227436,3.726027
ACH-000120,25227436,4.461907
ACH-000223,25227436,3.384742
ACH-000295,25227436,2.73838
ACH-000906,25227436,4.31648
ACH-000161,25227436,3.786916
ACH-000244,25227436,3.310832
ACH-000968,25227436,3.514909
ACH-000201,25227436,2.662936
ACH-000245,25227436,3.72662
ACH-000111,25227436,3.616366
ACH-000937,25227436,1.265364
ACH-000457,25227436,1.347137
ACH-000852,25227436,4.326122
ACH-000439,25227436,3.9204
ACH-000078,25227436,2.596389
ACH-000273,25227436,0.994012
ACH-000879,25227436,2.711675
ACH-000288,25227436,2.709498
ACH-000151,25227436,3.60822
ACH-000963,25227436,2.849688
ACH-000787,25227436,3.336933
ACH-000570,25227436,2.42344
ACH-000114,25227436,4.860262
ACH-000401,25227436,2.492942
ACH-000640,25227436,1.775536
ACH-000334,25227436,2.796453
ACH-000615,25227436,2.48986
ACH-000871,25227436,4.994402
ACH-000472,25227436,2.506187
ACH-000720,25227436,4.187816
ACH-000322,25227436,2.367588
ACH-000548,25227436,3.774056
ACH-000473,25227436,3.757272
ACH-000566,25227436,2.293252
ACH-000403,25227436,1.377651
ACH-000408,25227436,3.352693
ACH-000938,25227436,0.538273
ACH-000219,25227436,3.738912
ACH-000148,25227436,1.336319
ACH-000790,25227436,3.396512
ACH-000672,25227436,5.952661
ACH-000922,25227436,0.349214
ACH-000948,25227436,0.997872
ACH-000694,25227436,2.828011
ACH-000186,25227436,4.30103
ACH-000613,25227436,2.88445
ACH-000207,25227436,1.070807
ACH-000121,25227436,4.626535
ACH-000936,25227436,0.920963
ACH-000754,25227436,2.950443
ACH-000911,25227436,4.376029
ACH-000846,25227436,3.94795
ACH-000616,25227436,2.596879
ACH-000082,25227436,2.237807
ACH-000930,25227436,0.488777
ACH-000560,25227436,3.122863
ACH-000572,25227436,3.963981
ACH-000174,25227436,3.898467
